image_path,transcript
package_ab/211004245-1_4_1/211004245-1_4_1.png,clef.C-L1 accidental.flat-L4 metersign.C/-L3 note.whole-L5 note.half-L5 note.whole-S4 note.half-S4 note.whole-S4 note.half-L5 note.half-L5 note.whole-L5 note.whole-L5
package_aa/000105841-1_1_1/000105841-1_1_1.png,clef.C-L1 metersign.C/-L3 rest.eighth-L3 note.beamedRight2-S1 note.beamedLeft2-L1 barline-L1 note.beamedRight1-S0 note.beamedBoth1-S1 note.beamedBoth1-L0 note.beamedLeft1-S1 barline-L1 clef.F-L4 note.beamedRight2-S4 note.beamedBoth2-L5 note.beamedBoth2-S5 note.beamedLeft2-L5 note.beamedRight1-S4 clef.C-L1 note.beamedLeft1-L3 barline-L1 note.beamedRight1-L3 note.beamedLeft1-S2
package_ab/220010357-1_11_1/220010357-1_11_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 accidental.flat-S3 accidental.flat-S1 metersign.C-L3 rest.half-L3 note.half-S3 barline-L1 note.half-S3 note.half-S4 barline-L1 note.half-L4 note.half-S3 barline-L1 note.half-L4 note.half-L4 barline-L1 note.whole-S4 barline-L1
package_ab/150205538-1_1_1/150205538-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 accidental.sharp-S5 digit.2-L4 digit.2-L2 rest.eighth-L3 note.eighth-L-1 note.eighth-L0 note.eighth-L1 barline-L1 note.beamedRight1-S2 note.beamedBoth1-L1 note.beamedBoth1-S3 note.beamedLeft1-S2 note.beamedRight1-S4 note.beamedBoth1-S3 note.beamedBoth1-L6 note.beamedLeft1-S4 barline-L1 note.beamedRight1-L7 note.beamedBoth1-L6 note.beamedBoth1-L8 note.beamedLeft1-L7 note.beamedRight1-L6 note.beamedBoth1-S4 note.beamedBoth1-L6 note.beamedLeft1-S4 barline-L1 note.beamedRight1-S3 note.beamedBoth1-S2 note.beamedBoth1-S4 note.beamedLeft1-S3 note.quarter-L6
package_ab/230001803-1_1_1/230001803-1_1_1.png,clef.C-L1 accidental.sharp-S2 metersign.C-L3 note.eighth-S1 barline-L1 note.eighth-L3 note.beamedRight2-S3 note.beamedLeft2-L4 note.eighth-L3 note.beamedRight2-S2 note.beamedLeft2-L2 note.quarter-S1
package_aa/000122181-1_2_2/000122181-1_2_2.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.3-L4 digit.4-L2 digit.1-S5 digit.4-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.quarter-L3 note.quarter-L4 slur.start-L4 barline-L1 slur.end-L4 note.quarter-L4 note.half-S5 barline-L1 note.quarter-S5 note.quarter-L5 note.quarter-L6 barline-L1 note.quarter-L6 accidental.flat-S3 note.quarter-S3 accidental.natural-S3 note.quarter-S3 barline-L1 accidental.flat-S3 note.quarter-S3 note.half-L3 barline-L1
package_aa/100017259-1_1_1/100017259-1_1_1.png,clef.C-L1 accidental.sharp-S2 digit.3-L4 digit.4-L2 rest.quarter-L3 rest.eighth-L3 note.eighth-L5 note.quarter-L5 barline-L1 note.half-L5 note.quarter-L5 barline-L1 note.quarter-S5 note.half-L5 barline-L1 accidental.sharp-S4 note.half-S4 accidental.natural-S4 note.quarter-S4 barline-L1 accidental.sharp-S4 note.half-S4 accidental.natural-S4 note.quarter-S4 barline-L1 rest.quarter-L3 rest.eighth-L3 note.eighth-L5 note.quarter-L5 barline-L1
package_aa/000116144-1_2_1/000116144-1_2_1.png,clef.G-L2 accidental.flat-L3 digit.3-L4 digit.8-L2 note.beamedRight1-L6 note.beamedBoth2-L6 note.beamedBoth3-S5 note.beamedLeft3-L5 note.beamedRight2-S5 note.beamedLeft2-L7 barline-L1 note.quarter-L5 note.beamedRight2-S5 accidental.sharp-S5 note.beamedLeft2-S5 barline-L1 note.beamedRight1-L6 note.beamedBoth1-L5 note.beamedLeft1-S6 barline-L1 note.quarter-L6 note.sixteenth-S5 rest.sixteenth-L3 barline-L1 note.eighth-S2 rest.eighth-L3 rest.eighth-L3 barline-L1 rest.eighth-L3 note.beamedRight1-L5 note.beamedLeft2-S5 rest.sixteenth-L3 barline-L1 rest.eighth-L3 note.beamedRight1-L5 note.beamedLeft1-S6 barline-L1
package_ab/190009654-1_1_1/190009654-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.beamedRight1-L2 note.beamedLeft1-S5 rest.eighth-L3 note.beamedRight2-S2 note.beamedLeft2-S3 barline-L1 note.beamedRight1-L3 note.beamedBoth1-S2 note.beamedBoth1-L2 note.beamedLeft1-S1 barline-L1 note.beamedRight1-L2 note.beamedLeft1-S5 rest.eighth-L3 note.beamedRight2-S2 note.beamedLeft2-S3 barline-L1 note.beamedRight1-L3 note.beamedBoth1-S2 note.beamedBoth1-L2 note.beamedLeft1-S1 barline-L1 note.beamedRight2-L2 note.beamedBoth2-S1 note.beamedBoth2-L1 note.beamedLeft2-S0 note.beamedRight2-L2 note.beamedBoth2-S1 note.beamedBoth2-L1 note.beamedLeft2-S0 barline-L1
package_ab/150203777-1_1_1/150203777-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.3-L4 digit.2-L2 note.half-L4 note.half-L3 note.half-S4 barline-L1 note.half-L4 note.half-L3 note.half-L4 barline-L1 note.half-S3 note.half-L3 note.half-S2 barline-L1 note.whole-L3 rest.half-L3 barline-L1 note.half-S5 note.half-L5 note.half-S4 barline-L1
package_ab/230003490-1_3_1/230003490-1_3_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 digit.3-L4 digit.4-L2 note.beamedRight2-S0 note.beamedBoth2-S0 note.beamedBoth2-S0 note.beamedLeft2-S0 note.beamedRight2-S1 note.beamedBoth2-S1 note.beamedBoth2-S1 note.beamedLeft2-S1 note.beamedRight2-S0 note.beamedBoth2-S0 note.beamedBoth2-S0 note.beamedLeft2-S0 barline-L1 note.beamedRight2-S2 note.beamedBoth2-L-1 note.beamedBoth2-L-1 note.beamedLeft2-L-1 note.beamedRight2-L-1 note.beamedBoth2-L-1 note.beamedBoth2-L-1 note.beamedLeft2-L-1 note.beamedRight2-L-1 note.beamedBoth2-L-1 note.beamedBoth2-L-1 note.beamedLeft2-L-1 barline-L1
package_ab/200021297-1_10_1/200021297-1_10_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C-L3 note.eighth-S2 barline-L1 note.eighth-L4 note.sixteenth-L4 note.sixteenth-S3 barline-L1 note.quarter-L4 note.eighth-L4 note.sixteenth-L4 note.sixteenth-S3 barline-L1 note.eighth-S4 note.eighth-S4 rest.quarter-L3 rest.half-L3 barline-L1 note.quarter-L4 note.eighth-L4 note.eighth-L4 note.quarter-L4 note.eighth-S4 note.eighth-S3 barline-L1 note.quarter-L5 rest.quarter-L3 rest.half-L3 barline-L1
package_aa/000100151-1_1_2/000100151-1_1_2.png,clef.G-L2 metersign.C-L3 digit.1-S5 digit.8-S5 multirest-L3 barline-L1 note.quarter-S1 note.quarter-S1 note.eighth-S1 note.sixteenth-S1 note.sixteenth-S1 note.beamedRight2-L3 note.beamedLeft2-S2 note.beamedRight2-L2 note.beamedLeft2-S1 barline-L1 note.eighth-S3 note.eighth-S3 note.beamedRight2-L5 note.beamedLeft2-S4 note.beamedRight2-L4 note.beamedLeft2-S3 note.eighth-L5 note.eighth-L5 note.beamedRight2-L5 note.beamedLeft2-S4 note.beamedRight2-L5 note.beamedLeft2-S5 barline-L1 note.quarter-S4
package_ab/220011434-1_1_1/220011434-1_1_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 accidental.flat-S3 metersign.C-L3 note.half-L3 barline-L1 note.half-S4 note.half-L4 note.half-S3 note.half-L3 barline-L1 note.whole-S2 fermata.above-S6 note.half-L3
package_ab/150202072-1_1_1/150202072-1_1_1.png,clef.C-L4 accidental.flat-S3 metersign.C-L3 note.half-S3 note.quarter-L3 note.quarter-L3 note.half-S2 note.quarter-S2 note.quarter-S2 note.half-L2 note.half-L2 accidental.flat-S1 note.half-S1 note.quarter-S3 note.quarter-S3 note.half-S3 note.quarter-L2 note.quarter-S3 note.quarter-L2
package_ab/220016648-1_1_1/220016648-1_1_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.3-L4 digit.4-L2 rest.quarter-L3 barline-L1 digit.1-S5 digit.7-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.quarter-L3 note.quarter-S2 barline-L1 note.quarter-L5 note.quarter-S4 note.quarter-L4 barline-L1 note.beamedRight1-L4 note.beamedLeft1-S3 note.quarter-S3 note.quarter-S2 barline-L1 note.quarter-S4 note.quarter-L4 note.quarter-S3 barline-L1 note.beamedRight1-S3 note.beamedLeft1-L4 note.quarter-L4
package_aa/000128072-1_1_2/000128072-1_1_2.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 digit.2-L4 digit.4-L2 digit.8-S5 multirest-L3 barline-L1 note.beamedRight2-L4 note.beamedLeft2-S3 barline-L1 note.eighth-L3 note.eighth-L2 note.eighth-S1 note.eighth-S0 barline-L1 note.quarter-S1 note.eighth-S1 note.eighth-L2 barline-L1 note.quarter-L3 note.beamedRight2-L4 note.beamedLeft2-S3 note.beamedRight2-L3 note.beamedLeft2-S3 barline-L1 note.eighth-L4 note.eighth-S3 fermata.above-S6 note.eighth-S3 note.beamedRight2-L4 note.beamedLeft2-S3 barline-L1
package_ab/180000141-1_1_1/180000141-1_1_1.png,clef.C-L1 accidental.sharp-S2 digit.2-L4 digit.4-L2 note.beamedRight2-L5 note.beamedLeft2-L4 barline-L1 note.beamedRight2-S2 note.beamedLeft2-L3 note.beamedRight2-L4 note.beamedLeft2-L3 note.eighth-S-1 note.beamedRight2-L5 note.beamedLeft2-L4 barline-L1 note.beamedRight2-S2 note.beamedLeft2-L3 accidental.sharp-L5 note.beamedRight2-L5 note.beamedLeft2-L4 note.eighth-S5 note.beamedRight2-S4 note.beamedLeft2-S3 barline-L1 note.beamedRight2-S2 note.beamedLeft2-L3 note.beamedRight2-S3 note.beamedLeft2-S2 note.eighth-S-1 note.beamedRight2-S4 note.beamedLeft2-S3 barline-L1
package_aa/000132098-1_1_2/000132098-1_1_2.png,clef.C-L4 accidental.sharp-L2 accidental.sharp-L4 accidental.sharp-S2 digit.2-L4 digit.4-L2 digit.1-S5 digit.6-S5 multirest-L3 barline-L1 note.quarter-L4 note.quarter-L4 barline-L1 note.quarter-L3 note.eighth-L3 note.eighth-L3 barline-L1 note.quarter-L5 note.eighth-L5 note.eighth-L5 barline-L1 note.quarter-L4 note.quarter-L4 barline-L1
package_aa/000118903-1_1_1/000118903-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 digit.2-L4 digit.2-L2 note.quarter-S2 note.beamedRight1-S2 note.beamedLeft1-S2 barline-L1 note.quarter-L3 note.quarter-L4 note.beamedRight1-L4 note.beamedBoth1-S3 note.beamedBoth1-L3 note.beamedLeft1-S2 barline-L1 note.quarter-L4 note.quarter-S2 note.quarter-L4 note.beamedRight1-S3 note.beamedLeft1-L4 barline-L1 note.quarter-S4 note.quarter-L5 note.quarter-S4 note.quarter-S5 barline-L1
package_aa/000125487-1_1_1/000125487-1_1_1.png,clef.G-L2 accidental.flat-L3 digit.2-L4 digit.4-L2 note.beamedRight2-S2 note.beamedLeft2-L3 barline-L1 note.beamedRight1-S3 note.beamedBoth1-S3 note.beamedBoth1-S2 note.beamedLeft1-L5 barline-L1 note.beamedRight1-S3 note.beamedBoth1-S3 note.beamedBoth1-S2 note.beamedLeft1-L5 barline-L1 note.beamedRight1-L4 note.beamedBoth1-L3 note.beamedBoth1-S5 note.beamedLeft1-L5 barline-L1 note.beamedRight1-S4 note.beamedLeft1-S5 note.beamedRight1-S3 note.beamedBoth2-S2 note.beamedLeft2-L3 barline-L1
package_aa/000100292-1_1_1/000100292-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 metersign.C/-L3 rest.half-L3 note.half-L3 barline-L1 note.half-L2 note.half-L1 barline-L1 note.half-S4 note.half-L4 barline-L1 note.half-S4 note.half-S3 barline-L1
package_aa/000123245-1_1_3/000123245-1_1_3.png,clef.C-L4 metersign.C-L3 digit.5-S5 multirest-L3 barline-L1 rest.eighth-L3 rest.eighth-L3 rest.eighth-L3 note.eighth-S4 note.quarter-S3 rest.quarter-L3 barline-L1 note.eighth-S4 note.eighth-S4 rest.eighth-L3
package_aa/000102243-1_1_1/000102243-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C-L3 note.eighth-L4 barline-L1 note.quarter-L4 rest.sixteenth-L3 note.beamedRight2-S6 note.beamedBoth2-L6 note.beamedLeft2-S5 accidental.sharp-L5 note.beamedRight2-L5 note.beamedBoth2-L6 note.beamedBoth2-L4 note.beamedLeft2-S3 note.beamedRight2-L3 note.beamedBoth2-L4 note.beamedBoth2-S1 note.beamedLeft2-S2 barline-L1 note.beamedRight2-L2 note.beamedBoth2-L3 note.beamedBoth2-S0 note.beamedLeft2-L2
package_aa/000100126-13_1_1/000100126-13_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 accidental.sharp-S5 digit.2-L4 digit.4-L2 note.eighth-S0 slur.start-S0 barline-L1 slur.end-S0 note.eighth-S0 note.quarter-S2 accidental.sharp-L2 note.eighth-L2 barline-L1 note.beamedRight1-S2 accidental.natural-L2 note.beamedBoth2-L2 note.beamedLeft2-S1 note.beamedRight2-L1 note.beamedBoth2-S1 accidental.sharp-L2 note.beamedBoth2-L2 note.beamedLeft2-L1 barline-L1 note.quarter-S1 note.quarter-L1 barline-L1 note.half-S0 barline-L1
package_ab/150202584-1_1_1/150202584-1_1_1.png,clef.G-L2 digit.3-L4 digit.2-L2 note.half-S3 barline-L1 note.whole-L2 note.half-S2 barline-L1 note.half-L1 note.half-S1 note.half-L2 barline-L1 note.quarter-S2 note.quarter-S1 note.half-L1 note.half-S0 barline-L1 fermata.above-S6 note.whole-L0
package_ab/211004929-1_1_2/211004929-1_1_2.png,clef.F-L4 metersign.C/-L3 rest.quarter-L3 note.quarter-S3 note.beamedRight1-S3 note.beamedLeft1-L3 note.beamedRight1-S2 note.beamedLeft1-L2 barline-L1 note.quarter-S1 note.quarter-S3 fermata.above-S6 note.quarter-S1 note.beamedRight1-S3 accidental.sharp-L4 note.beamedLeft1-L4 barline-L1 note.quarter-S4 note.quarter-L3 note.beamedRight1-L2 note.beamedLeft1-L1 note.quarter-L3 barline-L1 fermata.above-S6 note.quarter-L1
package_aa/000109412-1_1_1/000109412-1_1_1.png,clef.G-L2 accidental.flat-L3 metersign.C-L3 note.beamedRight1-S3 note.beamedLeft1-L3 barline-L1 note.quarter-S2 note.quarter-S1 note.quarter-S1 note.beamedRight1-L5 note.beamedLeft1-S5 barline-L1 note.quarter-L6 note.quarter-L5 note.quarter-L5 note.beamedRight1-S5 note.beamedLeft1-L6 barline-L1 note.quarter-S6 note.quarter-L6 note.quarter-S5 note.quarter-L5 barline-L1 note.beamedRight1-S5 note.beamedBoth1-L5 note.beamedBoth1-S5 note.beamedLeft1-L6 note.quarter-S5
package_ab/201007495-1_1_1/201007495-1_1_1.png,clef.F-L4 accidental.sharp-L4 accidental.sharp-S2 metersign.C-L3 note.quarter-L5 note.eighth-L5 note.eighth-L5 note.quarter-L4 note.quarter-L5 barline-L1 note.quarter-S5 note.quarter-L5 note.quarter-S4 note.quarter-L4 barline-L1 note.half-S4 note.half-S3 barline-L1 note.half-L5 rest.half-L3 barline-L1
package_ab/211007215-1_14_1/211007215-1_14_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 digit.3-L4 digit.4-L2 note.beamedRight2-L1 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-L3 note.beamedRight2-L1 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-L3 note.beamedRight2-L1 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-L3 barline-L1 note.beamedRight2-S-1 note.beamedBoth2-S2 note.beamedBoth2-S1 note.beamedLeft2-S2 note.beamedRight2-S-1 note.beamedBoth2-S2 note.beamedBoth2-S1 note.beamedLeft2-S2 note.beamedRight2-S-1 note.beamedBoth2-S2 note.beamedBoth2-S1 note.beamedLeft2-S2 barline-L1 note.beamedRight2-L0 note.beamedBoth2-L2 note.beamedBoth2-L1 note.beamedLeft2-L2 note.beamedRight2-L0 note.beamedBoth2-L2 note.beamedBoth2-L1 note.beamedLeft2-L2 note.beamedRight2-L-1 note.beamedBoth2-S1 note.beamedBoth2-L0 note.beamedLeft2-S1 barline-L1 note.beamedRight2-S-1 note.beamedBoth2-L1 note.beamedBoth2-L2 note.beamedLeft2-L1 note.quarter-S-1 rest.quarter-L3 barline-L1
package_ab/211006921-1_5_1/211006921-1_5_1.png,clef.C-L1 metersign.C/-L3 note.whole-L3 note.half-L3 note.whole-S3 note.half-L3 note.whole-S3 note.half-S3 note.half-S4 note.whole-S4 note.whole-S3 note.whole-L3 rest.half-L3
package_aa/000111205-1_1_1/000111205-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.beamedRight2-L3 note.beamedLeft2-S3 barline-L1 note.eighth-L4 note.quarter-S6 note.eighth-S6 barline-L1 note.beamedRight1-S3 note.beamedBoth2-L3 note.beamedLeft2-L4 note.beamedRight1-S3 note.beamedBoth2-S2 note.beamedLeft2-L3 barline-L1 note.beamedRight2-S3 note.beamedBoth2-L4 note.beamedBoth2-L5 note.beamedLeft2-L6 note.beamedRight1-S7 note.beamedLeft1-L5 barline-L1
package_aa/000105852-1_1_1/000105852-1_1_1.png,clef.C-L1 metersign.C-L3 note.beamedRight2-L5 note.beamedBoth2-S5 note.beamedBoth2-S4 note.beamedLeft2-L5 note.beamedRight2-L4 note.beamedBoth2-S4 note.beamedBoth2-L5 note.beamedLeft2-L4 note.beamedRight2-S4 note.beamedBoth2-L5 note.beamedBoth2-L4 note.beamedLeft2-S4 note.beamedRight2-S3 note.beamedBoth2-L4 note.beamedBoth2-S4 note.beamedLeft2-S3 barline-L1
package_aa/100500667-1_1_2/100500667-1_1_2.png,clef.F-L4 accidental.sharp-L4 accidental.sharp-S2 metersign.C-L3 note.whole-L3 slur.start-L3 barline-L1 slur.end-L3 note.whole-L3 barline-L1 digit.1-S5 multirest-L3 barline-L1 note.whole-L3 barline-L1 note.whole-S1 barline-L1 note.whole-S-1 barline-L1 note.whole-S0 barline-L1 note.whole-S1 barline-L1 note.whole-L2 barline-L1
package_ab/190012226-1_1_1/190012226-1_1_1.png,clef.G-L2 accidental.sharp-L5 metersign.C-L3 note.quarter-S5 note.quarter-S5 note.quarter-S5 rest.eighth-L3 note.eighth-S0 barline-L1 note.beamedRight1-L2 note.beamedBoth1-S0 note.beamedBoth1-L2 note.beamedLeft1-S0 note.beamedRight1-L2 note.beamedBoth1-S0 note.beamedBoth1-L2 note.beamedLeft1-S0 barline-L1
package_aa/100000026-1_1_1/100000026-1_1_1.png,clef.C-L1 accidental.flat-L4 metersign.C-L3 note.whole-S3 barline-L1 note.whole-S3 barline-L1 note.half-S3 note.half-S3 barline-L1 note.half-S4 note.half-S4 barline-L1 note.whole-L4 barline-L1 note.whole-S3 barline-L1
package_aa/000141847-1_1_1/000141847-1_1_1.png,clef.C-L3 metersign.C-L3 note.quarter-L2 note.half-L3 note.eighth-S2 note.eighth-S2 note.quarter-L2 note.quarter-L2 note.quarter-S3 note.quarter-L3 note.quarter-L2 note.half-L2
package_aa/000105698-1_1_1/000105698-1_1_1.png,clef.F-L4 metersign.C-L3 note.quarter-S2 barline-L1 note.quarter-S4 note.quarter-S4 note.quarter-L5 note.quarter-S5 barline-L1 note.half-L6 note.quarter-L6 rest.sixteenth-L3 clef.G-L2 note.beamedRight2-L1 note.beamedBoth2-S0 note.beamedLeft2-L0 barline-L1 note.beamedRight2-S-1 note.beamedBoth2-S0 accidental.sharp-L0 note.beamedBoth2-L0 note.beamedLeft2-S0
package_aa/000127807-1_1_2/000127807-1_1_2.png,clef.C-L1 accidental.sharp-S2 digit.3-L4 digit.4-L2 digit.1-S5 digit.4-S5 multirest-L3 barline-L1 note.quarter-L4 note.eighth-L4 note.eighth-L4 note.beamedRight2-L4 note.beamedLeft2-L5 note.beamedRight2-S4 note.beamedLeft2-L4 barline-L1 note.quarter-L4 note.quarter-S3 rest.quarter-L3 barline-L1
package_ab/190024593-1_1_1/190024593-1_1_1.png,clef.C-L1 metersign.C-L3 rest.quarter-L3 note.quarter-S5 note.eighth-L4 note.eighth-L4 note.eighth-L4 note.eighth-L4 barline-L1 accidental.sharp-L3 note.eighth-L3 accidental.natural-L3 note.eighth-L3 rest.quarter-L3 rest.half-L3 barline-L1 rest.quarter-L3 accidental.sharp-L3 note.quarter-L3 accidental.natural-L3 note.eighth-L3 note.eighth-L3 note.eighth-L3 note.eighth-S3 barline-L1 note.eighth-L4 note.eighth-L4 rest.eighth-L3
package_aa/100017471-1_2_1/100017471-1_2_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.2-L4 digit.4-L2 rest.eighth-L3 barline-L1 digit.1-S5 digit.3-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.eighth-L3 note.eighth-S2 barline-L1 note.eighth-L4 note.eighth-L4 note.beamedRight2-L4 note.beamedLeft2-S4 note.beamedRight2-L5 note.beamedLeft2-S4 barline-L1 note.beamedRight2-L4 note.beamedBoth2-S3 note.beamedLeft1-L4 rest.eighth-L3 note.eighth-L6 barline-L1 note.eighth-S6
package_ab/210000088-1_5_1/210000088-1_5_1.png,clef.G-L2 accidental.flat-L3 metersign.C/-L3 note.eighth-S2 note.quarter-L4 note.eighth-S4 accidental.sharp-S3 note.beamedRight1-S3 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedLeft1-L5 barline-L1 note.eighth-S4 note.quarter-S2 note.eighth-L1 note.beamedRight1-S1 note.beamedBoth1-L3 note.beamedBoth1-L3 note.beamedLeft1-S2 barline-L1
package_ab/201008048-1_3_1/201008048-1_3_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C-L3 digit.4-S5 multirest-L3 barline-L1 rest.quarter-L3 accidental.flat-S2 note.quarter-S2 rest.quarter-L3 accidental.natural-S2 note.quarter-S2 barline-L1 rest.quarter-L3 accidental.flat-L2 note.quarter-L2 rest.quarter-L3 note.quarter-S1 barline-L1 note.quarter-S1 rest.quarter-L3 fermata.above-S6 rest.half-L3 barline-L1
